id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUNCbFBHWFFBEAE,"It was a fun experience. The guides were really cheerful and the tour included a wonderful 3D video and another heart touching video. There was a scent room where we could smell the scents of sweets, spices and fruits. Many coca cola artifacts were displayed very aesthetically throughout the place.  The best was the unlimited tasting of different coca cola products. I think there were around 100 flavours around the world but unfortunately it was too much for me to taste on the same day. The experience was totally worth the money and I highly recommend you to visit World of Coca Cola at least once.",a month ago,2023-02-14 16:48:15.827199,5.0,Lawan Wijayasooriya,0,0,https://www.google.com/maps/contrib/100551292040532718049/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMtNGNTWDlnRRAB,"Fun experience.  Right next to the Georgia Aquarium.  A very fun walking tour.  It was like a museum walking tour or the history of Coca Cola.  Plenty of cool stuff to see.  Vintage ad signs, vending machines, signs, and so much more.  Take your time and read the walls in each exhibit, the history is really interesting.  The scent room was interesting.  The tasting room was fun.  Trying all the different Coca Cola products from around the world was very cool.  They even had Mezzo Mix, which I used to drink all the time when I lived in Germany.  The gift shop was amazing, so many cool things to buy.  Highly recommend if you have 2+ hours to kill in downtown Atlanta.",3 months ago,2023-02-14 16:48:15.828808,5.0,Derek TA,0,0,https://www.google.com/maps/contrib/111703871971125042200/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtc1BEOWxBRRAB,"A memorable experience like no other! We were guided each step of the way by friendly, knowledgeable staff members. You get a better understanding of the history of Coca Cola, which is presented in an entertaining way! Definitely worth your time and money.",a year ago,2023-02-14 16:48:15.830201,5.0,Jenette Arreola,0,0,https://www.google.com/maps/contrib/113369103693585396654/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtdW9hUV9RRRAB,"This was a fun experience. Tons of memorabilia! I recommend buying tickets in advance. We were greeted with a very enthusiastic staff and treated to a little trivia before the move. The movie is a short feel good film to get your emotions running before they tantalize all of your senses in the exhibits. The exhibits are mostly relics and information. There is some interactivity sprinkled in, but the most interactivity is in the aroma room and the fountain room. I also suggest to bring some tums with you. Tasting all the different sodas from all over the world was as bloating as it was delicious and fun. Gift shop actually had some sales.",2 months ago,2023-02-14 16:48:15.833798,5.0,Wes W,0,0,https://www.google.com/maps/contrib/113572536831525568331/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXbnR6MDdRRRAB,"Had an Amazing experience here. From the very beginning we were guided , provided with lots of background details about the origin and its worldwide influence. The scent discovery and tasting part was a real hit. You can discover a large variety of Coca Cola flavors there. Didn’t have an idea prior to this trip that these flavors of coca cola do exist. Enjoyed every moment inside the museum. You can get a lot of souvenir options. They keep some awesome collection of lip smackers.",11 months ago,2023-02-14 16:48:15.835460,5.0,Gargee Chowdhury,0,0,https://www.google.com/maps/contrib/105594719790441805108/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlNzRucHVRRRAB,"We visited World of Coke early on a Sunday and it was a great way to spend a few hours with kids. Even as an adult, I found the history of Coke very interesting. They really do a good job of making engaging exhibits with real, human tour guides while selling Coke along the way.  The highlight, of course, is the tasting room. Although it's a little gross, it is cool to be able to taste different drinks from all over the world, which would otherwise be pretty difficult. The gift shop was also better than expected and had a wide variety of apparel and toys.  You are going to want to stop here. This is the main thing in Atlanta so be sure to not miss it!",4 months ago,2023-02-14 16:48:15.838187,4.0,David Lazar,0,0,https://www.google.com/maps/contrib/107636331255076957221/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNtcGUyMThBRRAB,"It's good to see some of the interesting facts about the history of their products. Try to go afternoon/evening so there won't be much crowd and probably you could enjoy the Taste it! , a place where we can taste all of their products. As it's so close to the Aquarium and parking is common, it's better to plan together.",a year ago,2023-02-14 16:48:15.839782,4.0,Sreehari Kottoor Madam,0,0,https://www.google.com/maps/contrib/115054207647483816551/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNtaWIyNlhREAE,"Had a wonderful time at the World of Coke! Only thing I would recommend is getting tickets in advance because it was extremely busy. Masks were required for right now. But once inside there is a vault that explains the history behind the beverage. A movie about coke and a 3D theater, a smell lab and a tasting room which was the best part! In the tasting room there were different areas to try coke from around the world! At the very end there is a gift shop. I thought this is definitely a place to check out in Atlanta, especially being the HQ for coke too.",a year ago,2023-02-14 16:48:15.840851,5.0,Parker N,0,0,https://www.google.com/maps/contrib/109421820135045552525/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtbHFtZzh3RRAB,The World of Coca-Cola was a great mid-morning adventure to learn a little history and taste flavors of soda from different places.  They have several exhibits with historical items which are fun to look at and they even have a smelling room for exploring different smells and recommend what you may like if you like it a particular one.  I enjoy looking at all the older marketing materials to see how things have transitioned over time and the tasting room is great too.,2 months ago,2023-02-14 16:48:23.357859,5.0,Bryan O'Neal,0,0,https://www.google.com/maps/contrib/101100017139606433960/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNtOGN5YkNBEAE,The world of Coca-Cola offers an inexpensive family friendly excursions delving into everything coca cola. Great place to pick up Cola themed souvenirs for friends and family. Admission also grants access to the drink station where visitors will get to sample cola products from around the world. Overall its a lot of fun and will help will your schedule while in town. Makes for a great follow up activity to the Georgia Aquarium since they're right next to each other.,a year ago,2023-02-14 16:48:23.359062,5.0,Travel Box Cruise Specialist,0,0,https://www.google.com/maps/contrib/104347211663267861371/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtb2J1MGlnRRAB,My friends and I had a great time here! So fascinating to learn the history of Coca-Cola. We loved the interaction displays and taking a picture with the Coca-Cola bear. We loved the taste testing at the end. One of the best highlights of our Atlanta Trip! Recommend buying the City Pass if you plan to visit multiple Atlanta attractions during your stay. We saved a lot of money doing it that way.,a year ago,2023-02-14 16:48:30.892682,5.0,Tam M,0,0,https://www.google.com/maps/contrib/106132991484827443920/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNtNjZTTDJBRRAB,"A cool place to visit. Fanta being one of my favorite during school/college days, it was fascinating to visit this museum to learn the history of the Coca-Cola drinks. The sweet, fruity & spicy scents, the taste of all the varieties of drinks they have introduced around the world, the vault of the secret formula and the portrait walls, it was well worth the money spent!",a year ago,2023-02-14 16:48:30.894320,5.0,Aishwarya Rakesh,0,0,https://www.google.com/maps/contrib/115750878481513989538/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURlc1B2QUZBEAE,"If you're a fan of Coca-Cola, then the World of Coca-Cola is definitely worth a visit! They have a wide selection of different Coca-Cola products from all over the world, and the exhibition is really cool, with a smell room and a look at how they make and bottle Coke. It's usually a orientation, but this time it was self-guided, which was nice. Overall, it's a fun place to visit, especially if you're a fan of Coke!",4 months ago,2023-02-14 16:48:30.896065,4.0,Kevin Ao,0,0,https://www.google.com/maps/contrib/109020333560094376374/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMtNm9uQnZRRRAB,"Such an extensive, fun, interactive exhibit for all things Coca Cola brand. My personal favorite was the taste testing, and the smell exhibit. Looking at all the signs were fun, and they have a replica machine from their bottling plant. A little pricey for a museum. But the staff are so knowledgeable and friendly. It’s a fun experience. Outside on the grass between the aquarium and Coke world is a beautiful view of the skyline!",3 months ago,2023-02-14 16:48:30.897609,4.0,Megan bang,0,0,https://www.google.com/maps/contrib/112174645249833054613/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHLTdlR0tREAE,"We spent 36, $18 for each of us. It was WELL worth it. All of the “super fans” tour guides were amazing. A lot of heartwarming content and they were so kind and inviting. After the toured part you get to explore by yourself, so many cool exhibits and stations. It feels very high tech! I would’ve easily paid a few dollars more. I did find the cost of the photos they take unreasonable to get printed especially since they’re not all that great. We skipped and took our own photos and I feel they came out more beautiful. We got to taste Coca Cola products from different countries, everything was so fun and family friendly.",a year ago,2023-02-14 16:48:30.898922,5.0,Miracle Ketterman,0,0,https://www.google.com/maps/contrib/106907533032413505813/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURtdVp2UUlnEAE,Really neat place with a lot of cool Coke memorabilia. Goes through the whole history of how it was made and changed over the years. The end was great you are able to taste the different Coke products from all over the world. The staff was very friendly and knowledgeable to make the visit and tour great.,a year ago,2023-02-14 16:48:30.901474,5.0,Kenneth Kondash,0,0,https://www.google.com/maps/contrib/112835243685685094033/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtMTdmWGZREAE,"Coca cola world, it's actually a museum where they show you a 6 min movie and post that you visit the vault where they share the facts and journey of coca Cola recipe. They have a section to try out on murals and scent of different flavors. After that we tried on over 100 kinds of coke from across the globe. They have a souvenir shop as well. One time visit is recommended. They have parking space on site charges 17 usd.",2 months ago,2023-02-14 16:48:30.903049,4.0,SANJEEV JAIN,0,0,https://www.google.com/maps/contrib/109583963866363153395/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNtN2VLYm5BRRAB,"The entrance costs around $20. You can estimate to spend 4 hours in the place. There is parking across the street that costs $10 for 4 hours. The place has 2 floors. They arrived you in the first floor and a Coca Cola member will greet you and explained you how the tour works. The tour is “self - service”. You can choose where to go. But when you go out to the gift shop, you cannot go back. There are different rooms: a cinema with a movie about cocoa cola, some taste experience, some smell experience. You can take a pic with Coca Cola bear. He comes at 4 different hours to the lobby.",a year ago,2023-02-14 16:48:30.904801,4.0,Caro Zapponi,0,0,https://www.google.com/maps/contrib/115947605305208391285/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURtLWJTRFZ3EAE,Loved this... It was so cool. The little video at the start really did pull on the heart strings lol We tasted so many flavors. Did not love them all but loved that we had the options. Its so fun to try things from places you may never get to visit. I think the smell room was my favorite. The man working the room was hilarious.,a year ago,2023-02-14 16:48:30.906311,5.0,Christine Kondash,0,0,https://www.google.com/maps/contrib/106184283387483618914/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCa01iYTZBRRAB,"Nice place to spend a few hours. The most memorable thing about the visit was guessing the different ingredients in the scent discovery room. The tasting room is also fun, and I quickly realized that my original plan to try a small sip of every flavor was not possible after reaching station 3 of 4, so try the ones that intrigue you the most first. Enjoyed learning some tidbits and looking at so many artifacts. The museum is right next to the Georgia Aquarium, and we had enough time to do both in the same day.",a month ago,2023-02-14 16:48:30.911361,5.0,Duy Steinbock,0,0,https://www.google.com/maps/contrib/113665008680596092514/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtM0kyWG5nRRAB,This place is a MUST GO! It’s an experience you don’t want to miss.  Especially for my soda lovers.  If you enjoy learning and seeing pictures of the history of Coca Cola as well as seeing the original bottles from before.  This is definitely great for children or all ages. I have never drunk soda from so many different places around the world in just one spot.  There’s over 30+ flavors to try from different parts of the world.  The best of course is the original Coca Cola from the USA.  There’s a city pass that you can purchase in advance and save time and money! You get up to (5) five days to complete all the attractions for a week of family fun in Atlanta.,a year ago,2023-02-14 16:48:38.587541,5.0,Wandalys Diaz,0,0,https://www.google.com/maps/contrib/116396217531149175425/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNlcWRuU2ZnEAE,"This experience was by far one to remember. The tour was very informative but in a fun, lively and hands on way. I loved the opportunity of getting to see some of what goes on as far as production as well as smelling the different flavors and guessing what it was. I also had the opportunity to do the tasting of all the flavors which was an up and down roller coaster but it was fun. We had a group of 4 which included one 8 year old and the rest adults. Granted when we arrived the line was long due to their system being down and we had to wait over an hour to get in but they did pass out water and made sure we were hydrated to the very least.",4 months ago,2023-02-14 16:48:38.591726,4.0,Angela McDonald,0,0,https://www.google.com/maps/contrib/109974067483368972080/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURlejYzSUpREAE,I had some time to kill while in Atlanta so I came to the world of coca cola. It was interesting. They have it very organized and orderly which I appreciated. I enjoyed the tasting room at the end where you can taste all of the coca cola products from around the world.,3 months ago,2023-02-14 16:48:38.593043,4.0,Steve,0,0,https://www.google.com/maps/contrib/109706137151347892349/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURlcV95azhnRRAB,"Good experience, but don't spend any money on fast track or skip the line tickets. They just tell you to go ahead as it is not too busy. And it is not. I like tasting the sodas around the world, though some of them were too sweet or bitter for me. Still great time.",3 months ago,2023-02-14 16:48:38.594214,4.0,Raina Ghai-Mehta,0,0,https://www.google.com/maps/contrib/109615073831900230972/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNldmNpVG5nRRAB,"It was a nice couple of hours walking around and seeing the vast history of Coca-Cola, it is very touristy and feels a little more like propaganda but it was still a nice time. There is a taste room, which was an obvious star of the attraction. You get to taste all the different flavors of what Coca-Cola manufacturers around the world. One of the guides said there is one that tastes like BBQ sauce and boy was he not wrong about that! Actually does 😂 its a good place to spend with kids, but if you are not coming with kids and just want to relax and enjoy, watch for the school field trips that frequent this place. We had probably 5 field trips happening while we were there- not the best time to be there with all the kids on high amounts of sugar running around.",4 months ago,2023-02-14 16:48:38.603679,4.0,Aliana Belyi,0,0,https://www.google.com/maps/contrib/103178436181866903731/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNtcXAyZ1BREAE,"This was such as awesome experience! What a really cool and refreshing place to enjoy spending about two hours around if you want to read and explore the story of the world's most popular beverage .The building consists of 3 floors.Also there is a gift shop .Tickets are $22 and the fun part was the 3rd floor tasting room. This room had many of the different beverages that Coca Cola makes from all over the world and you can try as much as you want and the exhibits were interactive, perfect for all ages . they require masks at all times except for the tasting room . I highly recommend this place if you want to learn the history and impact of a company/product that has been and is such a big part of our culture. We parked at the Aquarium park $12 (with tickets) $17 regular. There is a little parking lot in the corner that was $10. The weather was really nice and enjoyable to walk out and look at coca cola’s huge ornaments on the lawn.",a year ago,2023-02-14 16:48:38.605020,5.0,Rola Sam,0,0,https://www.google.com/maps/contrib/101089281349321894657/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMtbmJMLXdBRRAB,"To taste the different Coca-Cola beverages all over the world is the best experience in this place!  We tried hundreds of drinks and I can tell that the best coca-cola drinks are Minute Maid - Joy Apple Lychee (Korea), Fanta Melon Frosty (Thailand), Fanta Apple Kiwi (Thailand), Fuze Tea (Venezuela) and Royal Watermelo (Philippines).  Never try the Beverly drink from Italy.  You will not like it for sure. In addition, we enjoyed the different shows and stations of the museum.  To smell the aroma of the drinks are also a unique experience! It's an amazing experience overall, especially for kids 🤣",3 months ago,2023-02-14 16:48:38.606269,5.0,Christian Garcia,0,0,https://www.google.com/maps/contrib/107136546673503947775/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNtanB1cC1RRRAB,We were able to get in very quickly as I purchased tickets online. It was a little too crowded inside to take your time to read the history behind Coca Cola. I appreciate that they required masks and constantly reminded those who may not be wearing them appropriately or who may have removed them. We wanted to get a picture with the Polar Bear but opted not too as he looked like he needed to be cleaned and brushed. That was disappointing as I was looking forward to that part the most.,a year ago,2023-02-14 16:48:38.607830,4.0,Christina Van Alstine,0,0,https://www.google.com/maps/contrib/117700783770346966025/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNtdU5IbnFnRRAB,"Good, fun place to stop to spend some time, learn something new and get to try some amazing sodas from around the world. The soda room at the end was my favorite and I'm happy they put the plastic dividers up to make it more COVID friendly. I haven't been for years and I guess they stopped giving away the glass coke bottles at the end of the tour which is sad/disappointing but I'm happy with what they do still offer. The one comment I'd say is to fix their coke bear because he looks a bit worn down + scary.",a year ago,2023-02-14 16:48:38.610155,4.0,Trinity L,0,0,https://www.google.com/maps/contrib/113442363741631565868/reviews?hl=en-US
