id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUR1bWNfcWJREAE,"Our Experience was really awesome 👌,  We arranged Retirement Party 🥳  for my uncle, as on 20th Aug. 2022. …", 5 months ago on   Google  ,2023-02-13 16:04:51.947328,5.0,Mayur Wadnere,0,0,https://www.google.com/maps/contrib/114363610989263750836/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtdk92cFJnEAE,"It was my first time organizing a baby shower and I wanted everything to be perfect. I chose this venue after doing a lot of research and I'm so glad I did! The staff was so helpful and accommodating, the food was delicious, and the setting …", 2 months ago on   Google  ,2023-02-13 16:04:51.949416,5.0,Gaurav Borse,0,0,https://www.google.com/maps/contrib/104310727494328492216/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtbE5qYUZ3EAE,I must say this is the best place to organize business conferences. Best in class service & best at hygiene. The commendable thing I experienced here was that the owner of hotel & his team was personally looking after every small thing., 2 months ago on   Google  ,2023-02-13 16:04:51.951513,5.0,sagar mahajan,0,0,https://www.google.com/maps/contrib/113915711130262262687/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNlbnNUZVR3EAE,Appreciated the hotel and food quality. Manager here is very friendly nature appreciated the staff also. I was a chief guest here for a company function hall was fantastic. …, 4 months ago on   Google  ,2023-02-13 16:04:51.953403,5.0,Pravin Phuke,0,0,https://www.google.com/maps/contrib/115740673948477194577/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUR1b1lTOE9BEAE,"Recently i celebrated my baby boy 1st birthday at Sai vijay hotel. The hall, ambience, food and specially overall service was awesome. It was specious and value for money. Our all guest impressed with all ambience, hotel and specially food. Highly recommended.", 5 months ago on   Google  ,2023-02-13 16:04:51.955451,5.0,sweety bhagwat,0,0,https://www.google.com/maps/contrib/114490308265821403285/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlbUlyMWxnRRAB,"On 01 SEPT 2022, we celebrated our beloved kid's 5th birthday on hotel's roof area and were amaze by the great food taste, quality and quantity during the event. We liked the quick arrangement and services and also have found all staff members and manager specially Mr. Harshad Gondhale and Aslam Shaik to be very helpful and co-operative till the end of event. I will highly recommend this hotel to anyone who is looking for beautiful Banquet hall with awesome food quality. All the best to Hotel Sai Vijay's Team. Looking forward for more events at your facility.", 5 months ago on   Google  ,2023-02-13 16:04:51.957565,5.0,Kiran Aher,0,0,https://www.google.com/maps/contrib/101394562413571650473/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUN1dWIzYzh3RRAB,"Yesterday we had ""Baby shower"" function at Sai Vijay and I found hall clean and neat nicely decorated, food quality was also good, good service, in short you get value for money. Budget hotel.", 6 months ago on   Google  ,2023-02-13 16:04:51.961504,5.0,shishir acharya,0,0,https://www.google.com/maps/contrib/113651729448519572580/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1cXNyTW5BRRAB,"We celebrated my mom's 75th birthday,the hall,food, arrangements ambience everything was managed perfectly.Very satisfied with the service👍", 5 months ago on   Google  ,2023-02-13 16:04:51.964448,5.0,Nilesh Shinde,0,0,https://www.google.com/maps/contrib/109987151582612785598/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUN1Z2JqcEdnEAE,"The Banquet hall of Sai vijay is very beautiful and good for max 100-200 people event. Decent service, Great food.", 6 months ago on   Google  ,2023-02-13 16:04:51.966587,5.0,rashmi sonawane,0,0,https://www.google.com/maps/contrib/107007884966851475986/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUN1bE1iYWlBRRAB,😍Very good hotel- budget friendly! Excellent service by Mr. Bisht and Miss. Priyanka! Very well mannered staff! Cleanliness is top notch!👍, 6 months ago on   Google  ,2023-02-13 16:04:51.968856,5.0,Harsheeta Wadhava,0,0,https://www.google.com/maps/contrib/106690025907632513895/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlem9lWXpRRRAB,"Its very good sirvise. &very faithful. Manager, sheikh sir kindly behavior. Thankful.", 4 months ago on   Google  ,2023-02-13 16:04:51.970992,5.0,A4me news,0,0,https://www.google.com/maps/contrib/113528731284902993897/reviews?hl=en-US
