id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSURlbVAtUkJ3EAE,Excellent rooms and good room service. Friendly and helpful staff. The hotel serves only veg food but allows non-veg food from outside. The breakfast buffet had a good spread., 4 months ago on   Google  ,2023-02-13 12:33:08.407292,5.0,Soumyabrata Nag,0,0,https://www.google.com/maps/contrib/116718357496338659021/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMtamVMUnp3RRAB,Best 5 Star hotel in Ahmednagar Rooms are not cheap but it matches the service Best Italian food in the city, 3 months ago on   Google  ,2023-02-13 12:33:08.408661,5.0,Ghostrider,0,0,https://www.google.com/maps/contrib/107685089622747418326/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXc3BYZ093EAE,One of the best hotels in Ahmednagar for stay and dining in. Located centrally near Anandrishiji hospital just 1.5 km from Central bus stand and approx 3 km from Railway station. It has got a very good luxury rooms and nice dining …, 4 months ago on   Google  ,2023-02-13 12:33:08.409944,5.0,Sunil Palande,0,0,https://www.google.com/maps/contrib/102482691708514133559/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1bjZ5aDJRRRAB,"Good food. Only veg food available. Italian, Chinese, continental, Mexican, Indian etc... Nice flavours and fresh food...", 5 months ago on   Google  ,2023-02-13 12:33:08.411496,5.0,Sucharitha Gorremuchu,0,0,https://www.google.com/maps/contrib/108989595692554410489/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlNnNYNzd3RRAB,Very pleasant. Good place for pure vegetarians. Very safe to stay a lady alone., 5 months ago on   Google  ,2023-02-13 12:33:08.412900,5.0,Dharanya Mani,0,0,https://www.google.com/maps/contrib/109743434404554583151/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQybGFYUWdBRRAB,The best Jain food I've ever had was at Iris. Can't believe the delicacy and their eye for detail. The hospitality was upto the mark. Each cuisine was beyond our expectations and served with extreme details. Must recommended. It would be great to have Iris in all other cities of Maharashtra too. Amazing experience!, 8 months ago on   Google  ,2023-02-13 12:33:08.414313,5.0,Santoshi Tiwari,0,0,https://www.google.com/maps/contrib/107411715324212807695/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURlMUlDYUp3EAE,Excellent food options. Very courteous and efficient staff, 4 months ago on   Google  ,2023-02-13 12:33:08.415744,5.0,Kaizad Pastakia,0,0,https://www.google.com/maps/contrib/117734785614393103059/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNPeFlmSldnEAE,"A nice luxury hotel in Ahmednagar , the only hotel with rich feeling of Star Hotel wherein all in room amenities are in right place , along with best spread of Vegetarian Breakfast and awesome food preparation.", 7 months ago on   Google  ,2023-02-13 12:33:08.416980,5.0,Krishna Kumar,0,0,https://www.google.com/maps/contrib/110178717734708971535/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQyMm9QVkVBEAE,Good hotel to stay. Good ambition. Room service is good. Good amenities. Food quality is also good. Also a good place just for dinner., 7 months ago on   Google  ,2023-02-13 12:33:08.418321,5.0,Anand Kawsankar,0,0,https://www.google.com/maps/contrib/109522526732154125261/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURlb2RTSFF3EAE,"Good hotel, surely among top few in ahmednagar", 4 months ago on   Google  ,2023-02-13 12:33:08.419797,5.0,venkatesh sai,0,0,https://www.google.com/maps/contrib/112141549392450721037/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNRdU92Wjd3RRAB,New oriental menu is delicious And has a lot of new choices. Amazing service and food!! They have a restaurant and Little Italy at the top. The restaurant is beautiful with very good music on. A must visit if in Ahmednagar., 6 months ago on   Google  ,2023-02-13 12:33:08.421218,5.0,Rishabh Mutha,0,0,https://www.google.com/maps/contrib/109211558652827582635/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURtemRXbUxREAE,"Amazing Quality of food cross different types of cuisines (* Italian, Indian, Mexican etc*) . Services and Staff is good. Ambiance is pretty nice and gives a good vibe.", a year ago on   Google  ,2023-02-13 12:33:08.422657,5.0,Ishan Jagtap,0,0,https://www.google.com/maps/contrib/105549887863692399537/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2anZDN0tREAE,Ideal hotel for business travellers. Complimentary breakfast and good wifi speed. The in house restaurant is pure veg and offers variety of dishes. The cleanliness and staff hospitality is upto to the mark. It is well located near Ahmednagar railway station and national Highway., a year ago on   Google  ,2023-02-13 12:33:08.424154,5.0,Abdul Mulla,0,0,https://www.google.com/maps/contrib/104325192020028905234/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHd1lIQVlBEAE,"One of the best business traveller's hotel in Ahmednagar. It is best in all the sense. Food, ambience, safety, hygiene. I would definitely recommend even when you are with family and friends.", a year ago on   Google  ,2023-02-13 12:33:08.425471,5.0,Mihir Mehta,0,0,https://www.google.com/maps/contrib/110586769292104862275/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURxa2FyNGFBEAE,I personally and my complete family love the ambience and food at Iris Premiere. The staff and service here is also too good. Complete hygiene is maintained and …, a year ago on   Google  ,2023-02-13 12:33:08.426844,5.0,Aditi Luniya,0,0,https://www.google.com/maps/contrib/100631891421063658491/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQyekxLdmZnEAE,The best food.....They surpassed my expectations... Highly recommended...The interior has an exquisite vibe (they play jazz), 9 months ago on   Google  ,2023-02-13 12:33:08.430390,5.0,Mandavi bajpai,0,0,https://www.google.com/maps/contrib/103998368390197775993/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNna08zYm1BRRAB,I have stayed twice in this hotel for business trip and I must say this is the best hotel in Ahmednagar. The services are really good and royal. Rooms are comfortable and clean. Breakfast is also Okish. 'Elements' the dining is nice and …, 6 years ago on   Google  ,2023-02-13 12:33:08.432159,5.0,Shara,0,0,https://www.google.com/maps/contrib/116678548511671618969/reviews?hl=en-US
