id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUNCNXRYME53EAE,Nice & Pleasant stay in Neeta Ashanti Vila. Staff & Manager are very cooperative. Food are also good & rooms are clean., a month ago on   Google  ,2023-02-13 12:00:26.053453,5.0,Amish Kumar,0,0,https://www.google.com/maps/contrib/100387383291413130039/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNPMzRXTjFBRRAB,"The rooms are pretty decent and the place is also awesome. But I would highly recommend getting a clear note on the local tourism package as there will be a chase between the number of points to be covered vs time, so you wouldn't get much …", 7 months ago on   Google  ,2023-02-13 12:00:26.055375,5.0,Mayank Pathela,0,0,https://www.google.com/maps/contrib/108235242344529840824/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCX3Z6bXNnRRAB,Its a great villa...They have their own restaurant and bus service too...so its great... located near the main market., a month ago on   Google  ,2023-02-13 12:00:26.057194,5.0,Subham Malakar,0,0,https://www.google.com/maps/contrib/114642100692014082532/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCbThIbW5BRRAB,Nice location.  Food is good. But want some improvement  in premise., 2 weeks ago on   Google  ,2023-02-13 12:00:26.059147,5.0,Shankar Pawar,0,0,https://www.google.com/maps/contrib/116903674950358849574/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCcHVyWnN3RRAB,"Service is very nice , food also excellent & hotel is clean & need , hotel is near by market .", 3 weeks ago on   Google  ,2023-02-13 12:00:26.061101,5.0,Paresh Somaiya,0,0,https://www.google.com/maps/contrib/113201181179883013915/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMtM2RHNVRnEAE,Best place to stay. Very nice staff and extremely well maintained hotel. Very close to main market., 3 months ago on   Google  ,2023-02-13 12:00:26.063278,5.0,Hits chheda,0,0,https://www.google.com/maps/contrib/109993955935001176890/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCaUlfZXNnRRAB,Very good villa for stay. Stayed in mahableshwar at this property and all services and rooms were good. Cost is at higher side., a month ago on   Google  ,2023-02-13 12:00:26.066791,5.0,Devesh Jain,0,0,https://www.google.com/maps/contrib/116310919077548377468/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURleFllTnhBRRAB,Hotal room is neat and clean staff  very helpful food is exilent superb experience, 3 months ago on   Google  ,2023-02-13 12:00:26.069327,5.0,Manu Joshi,0,0,https://www.google.com/maps/contrib/107030449051541376662/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCcHVMampRRRAB,Shanti Villa Resort is Verry Good Service & Room is Clean Food is Good., 3 weeks ago on   Google  ,2023-02-13 12:00:26.072513,5.0,mangesh jangam,0,0,https://www.google.com/maps/contrib/111703622521477784145/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCbTk2X0RREAE,"Good hospitality, co operative staff,clean room, highly recommend", 2 weeks ago on   Google  ,2023-02-13 12:00:26.074553,5.0,Tamnna Arab,0,0,https://www.google.com/maps/contrib/100297168400750020174/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCbzlTVXBnRRAB,Very Excellent place to stay at the location was good and staff was polite, 2 weeks ago on   Google  ,2023-02-13 12:00:26.076667,5.0,Bindu Gala,0,0,https://www.google.com/maps/contrib/106168070470094038616/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCbnYyeFd3EAE,It's very good place for family and foods are awesome 👌 …, a month ago on   Google  ,2023-02-13 12:00:26.078628,5.0,Jenil Madheshia,0,0,https://www.google.com/maps/contrib/107272429187617173971/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtN2EzZjFBRRAB,Our check out time was 10:00am we were worried how we are going to manage with all the luggage we had as our Bus booking was for late night around 10:00pm But staff helped us with it they said not to worry and keep out luggage here it …, a year ago on   Google  ,2023-02-13 12:00:26.093342,5.0,Mrunal Chavan,0,0,https://www.google.com/maps/contrib/108779500571707610584/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQyNlpheGlBRRAB,"We had a great stay at Shanti Villa. The best part is the location & amenities especially when you have a kid with you. Market on walking distance, you can bring outside food.", 8 months ago on   Google  ,2023-02-13 12:00:26.095619,5.0,sanjay sanghoi,0,0,https://www.google.com/maps/contrib/102787076577097404815/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURlcGJxdkZnEAE,"Because room is clean,nice and helpful staff,and food is awesome 👍👍 …", 3 months ago on   Google  ,2023-02-13 12:00:26.098185,5.0,Jayprakash Patel,0,0,https://www.google.com/maps/contrib/117316309373572534464/reviews?hl=en-US
