id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUQtdi11a1R3EAE,"Rooms are average, but not super deluxe ac as per mentioned in their advertising. Food quality was excellent👍 and on time. Food service is good.  Tour package planning is very poor👎👎, not all places are covered. You have to pay more money for each extra points to visit. Only half day tour is included in the package and sometimes due to traffic problems you miss your pre planned places to visit. Swimming pool is not so clear and closed for most of the time.  Located at the most suitable place near to market and bus stand", 2 months ago on   Google  ,2023-02-14 20:09:46.026605,3.0,FOODIE ADVENTURER,0,0,https://www.google.com/maps/contrib/107426342240094063561/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMtbkk3QjlnRRAB,Room service is not good but breakfast to dinner is good. Canteen is not available so you will not get even tea at odd time and hot water available for 3 hrs only but location and menu of food and staff behavior is good. Overall Experience is good, 3 months ago on   Google  ,2023-02-14 20:09:46.030615,4.0,drjigeesh desai,0,0,https://www.google.com/maps/contrib/111321464191065386858/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1cU52ZnNRRRAB,They have to improve on their infrastructure... at the resort....We have stayed in resort for 3 days and there is no electricity most of the time and there is no adequate major taken for providing hot water...  Staff is really helpful in every thing....food was awesome....rooms are spacious....  Neeta Bharat Benz services are also good.  Overall I can give them 2 stars because lack of basic amenities., 6 months ago on   Google  ,2023-02-14 20:09:46.032932,2.0,Hardik Shah,0,0,https://www.google.com/maps/contrib/114279918687244990386/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCbE8tLU9nEAE,We had recently visited this villa. We booked a super deluxe room for 2 here which was charged at ₹2500 per day without food. We didn't have an excellent experience here.  1. Firstly hot water time is 7 AM to 10 AM but it usually comes by 8 or later. Basin taps and jets are not in good condition.  2. No working AC. We had changed our room once from 104 to 208 but there too the AC was broken and we were unable to change temperature.  3. Rooms have 'seelan' as shown in pics and the beds are damp. You would feel very cold even with blankets on due to this dampness.  4. Room no 208 had a smelly bedsheet which they changed after a number of complaints.  5. There are power cuts as well. Sometimes for hours. No telecom was there in 208. When asked they gave a mobile number and asked to call that number if needed.  Overall the property is good but not well maintained. Don't go by the online pictures on MakeMyTrip and other websites. Reception staff will remind you of pending payment if any and if you complain of non working AC or dirty room they will just say 'kisi ko bhejta hu'.  Please avoid this resort., a month ago on   Google  ,2023-02-14 20:09:46.039899,1.0,Ankit Pandey,0,0,https://www.google.com/maps/contrib/118018922592435581712/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCOXR2czhnRRAB,For me it was a terrible experience the food here was worst I have ever tasted and also it caused to be ill for almost 2 weeks. I observed that there was no sanitation followed while cooking of food. I would suggest please don't consider this hotel as your option for staycation., 3 weeks ago on   Google  ,2023-02-14 20:09:46.042602,1.0,Angel A,0,0,https://www.google.com/maps/contrib/109433607843197845178/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtNnY2empBRRAB,"Rooms : Ok  No Brush, No Toiletries Item, No Slippers Provided  Food : Ok (Many items but repetitive Food for all 3 days)  Location : Good ( Close to Market)  Hot water must be available 24 hrs, specially during winter.  Swimming Pool not usable due to Monkey frequently Drinking and Swimming in Pool  Overall : Ok", 2 months ago on   Google  ,2023-02-14 20:09:46.046680,3.0,WakeUp Indians,0,0,https://www.google.com/maps/contrib/109388585208482314132/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCcF9mZVRREAE,Rooms conditions r very bad dirty Smell also no hot water. Food quality is ok no verity same food repeted if u r going to plan for neeta shanti villa plz avoid, a month ago on   Google  ,2023-02-14 20:09:46.049287,1.0,Suresh Nisar,0,0,https://www.google.com/maps/contrib/104039062781101709497/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtOC1IRDF3RRAB,"Rooms are dirty, hot water is only in morning time. Pool is not clean, food is good. Location is good near market.", 2 months ago on   Google  ,2023-02-14 20:09:46.052752,3.0,kamal chanda,0,0,https://www.google.com/maps/contrib/112903760409540491512/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCckxMTWRnEAE,I strongly suggest please dont book this hotel. Worst place. Rooms are not good. Food is not good. Swimming pool is closed due to uncleaned water. Overall waste of money., a month ago on   Google  ,2023-02-14 20:09:46.055276,1.0,preeti mudliyar,0,0,https://www.google.com/maps/contrib/111696066231150005544/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCNXRYME53EAE,Nice & Pleasant stay in Neeta Ashanti Vila. Staff & Manager are very cooperative. Food are also good & rooms are clean., a month ago on   Google  ,2023-02-14 20:09:46.059374,5.0,Amish Kumar,0,0,https://www.google.com/maps/contrib/100387383291413130039/reviews?hl=en-US
