id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUMtdnF2cmdnRRAB,"Read all the reviews on different sites and decided to Pick this one for our stay... We had a great stay here...all factors rooms, service, hotel food...were top quality.. I recommend this one..to all.. A semi budget hotel at solapur..", 3 months ago on   Google  ,2023-02-13 13:46:15.824780,5.0,Aheesh Sandhyavandanam,0,0,https://www.google.com/maps/contrib/101657962906964605306/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCLTVHNTBBRRAB,First and most important thing the staff was superb amazing and very very lovely food was Also very good rooms are good for 2 days stay but overall this place is superb, a month ago on   Google  ,2023-02-13 13:46:15.825874,5.0,Shivraj Birajdar,0,0,https://www.google.com/maps/contrib/106848615760769622254/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNlbk1Md0R3EAE,Excellent place to stay. Spacious room with clean bathroom..e.Very polite and cordial staff. Breakfast was also good. Overall good hotel for business and family trip., 5 months ago on   Google  ,2023-02-13 13:46:15.826819,5.0,Pramod Kumar,0,0,https://www.google.com/maps/contrib/103359690962042263196/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNBd2ZEX2R3EAE,"It's Very good hotel in Solapur having beautiful service , the the best testy food . Rooms are neet and clean with good facility .", 3 months ago on   Google  ,2023-02-13 13:46:15.827781,5.0,Pavan Mondhe,0,0,https://www.google.com/maps/contrib/109636957658221520544/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUN1al9td0hBEAE,"Very nice hotel, rooms are cleaned but quite small, nice breakfast, good hospitality, parking facility is also good.", 6 months ago on   Google  ,2023-02-13 13:46:15.828676,5.0,Rajan Ghude,0,0,https://www.google.com/maps/contrib/112205013106966875564/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR5b05lejhRRRAB,"This is my second home, have Been staying here since 30years. Excellent people, very humble and polite, purity in food, Pleasant rooms outstanding infrastructure. Timely upgradation of rooms. Have been witnessing the makeovers and growth of …", 10 months ago on   Google  ,2023-02-13 13:46:15.829579,5.0,Nikhil Patrike,0,0,https://www.google.com/maps/contrib/100341210017450700966/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNPLTQ2Z0N3EAE,Every minute care is taken to keep the guest happy and stay comfortable. Concern for the guest is commendable. Car parking is little bit    inconvenient. Otherwise it is all good., 7 months ago on   Google  ,2023-02-13 13:46:15.830524,5.0,Daniel Prasad,0,0,https://www.google.com/maps/contrib/110940063714316050049/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtaExQeElBEAE,Nice comfortable hotel with good food, 2 months ago on   Google  ,2023-02-13 13:46:15.831724,5.0,Sachin Pandit,0,0,https://www.google.com/maps/contrib/116000844977415740377/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNPdVpuUnNBRRAB,One of best hotel in Solapur with good service. Breakfast was awesome. Well maintained and good hospitality. Buffet Breakfast served was nice and tasty. Clean and hygienic place. House keeping service was prompt., 7 months ago on   Google  ,2023-02-13 13:46:15.832842,5.0,NAMRATA PHATATE,0,0,https://www.google.com/maps/contrib/109870701131391429712/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURXallhQ2tBRRAB,"Rooms were extremely clean and spacious. Service is good. Staff is polite and humble, happy to help. Location is also perfect. All places are nearby.", 10 months ago on   Google  ,2023-02-13 13:46:15.834001,5.0,Pallavi Shendekar,0,0,https://www.google.com/maps/contrib/100174351633388143421/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHa1ByOHlnRRAB,"Very good hotel in Solapur. Rooms are good and very clean. Foods are awesome, specially sea foods. Breakfast also has variety of unlimeted Indian dishes options. Atmosphere and surrounding area is  also good. Enjoyed a great moments with family and friends.", a year ago on   Google  ,2023-02-13 13:46:15.835091,5.0,Rajib Roy,0,0,https://www.google.com/maps/contrib/107839002665403966897/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNjcFlTQVZ3EAE,Nice place to stay and testy food and good service, 2 years ago on   Google  ,2023-02-13 13:46:15.836084,5.0,Prashant Patil,0,0,https://www.google.com/maps/contrib/116125742313916190705/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNPNFl1UVJREAE,"Very good hotel, with prime location most important check out time is 24 hours.", 8 months ago on   Google  ,2023-02-13 13:46:15.837014,5.0,PRAKASH DESHPANDE,0,0,https://www.google.com/maps/contrib/106647524727738502376/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXcV9IaFh3EAE,"This is a very good hotel with excellent food and service. I highly recommend to people visiting solapur or akkalkot to stay here. Rooms, location, delicious food and everything about this hotel is top class.", 10 months ago on   Google  ,2023-02-13 13:46:15.838007,5.0,Ashish Mulye,0,0,https://www.google.com/maps/contrib/114774249390533004364/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNlamNIMkxREAE,"Good place to stay, nice food & service", 4 months ago on   Google  ,2023-02-13 13:46:15.839058,5.0,Sandeep Rane,0,0,https://www.google.com/maps/contrib/102340606334107607072/reviews?hl=en-US
