id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSURlNy11SUFREAE,"Appa ji is really one of the best resturant manager in the hotel. Not only did he serve us heartily but also took our photos. The hotel is one of the best. I always make a night halt in this while traveling from pune to bhopal. Pure veg, no non sense people. Clean and spacious. Amazing food. Great hotel!", 3 months ago on   Google  ,2023-02-13 11:33:15.296189,5.0,Ishan Khare,0,0,https://www.google.com/maps/contrib/104224782477028975392/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMtOG9xR3ZBRRAB,Kudos to whole hotel staff and specially restaurant.. food was amazing and service was above few so called 5*, 3 months ago on   Google  ,2023-02-13 11:33:15.297698,5.0,malay trivedi,0,0,https://www.google.com/maps/contrib/113069779156233345533/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMyaHQzR2ZREAE,"Nice property at Dhule. Rooms were spacious , neat and clean. Food was delicious served hot even in late night. …", 9 months ago on   Google  ,2023-02-13 11:33:15.298969,5.0,Aditya Vaidya,0,0,https://www.google.com/maps/contrib/106534583736705195066/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUR1c2JDdld3EAE,"After a tiring road journey, it was a pleasure to walk into a neat and clean hotel with nice ambience, courteous and smiling staff and good food.", 5 months ago on   Google  ,2023-02-13 11:33:15.300344,5.0,Ol Tyagi,0,0,https://www.google.com/maps/contrib/100392497758184038320/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtdi02MEZ3EAE,Harish Ji was excellent manager An epitome of a manager. Highly appreciated service., a month ago on   Google  ,2023-02-13 11:33:15.301709,5.0,Shlok khandelwal,0,0,https://www.google.com/maps/contrib/100798288195504226205/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXcnF6NFJBEAE,The ambiance was great. The waiting staff was professional and proficient at the same time. The food was absolutely delicious and by far the tastiest I've had in the city., 11 months ago on   Google  ,2023-02-13 11:33:15.302940,5.0,Shrey Kumar Dubey,0,0,https://www.google.com/maps/contrib/113340860812790600012/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURRM2NlY3NnRRAB,Very good hotel in Dhule... Location is bang on highway and with good visibility. Very clean and spacious rooms. They also have variety in rooms.  Food - Awesome veg food.... Must try without fail. Just make sure you order less since they serve huge quality...They also serves jain food.  But if there is marriage or any party in the lawns behind then it may be noisy but still manageable..., 4 years ago on   Google  ,2023-02-13 11:33:15.304205,5.0,Prasad D Somwanshi,0,0,https://www.google.com/maps/contrib/109668213976906564642/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURVb3RqdVBBEAE,"Enroute Aurangabad to Ahmedabad, halted for lunch. A local reference took us to this place.  Pleased by the wide array of indian and continental food fusion menu. Tried indo-chinese fusion food that turned out too well and mouthwatering.  So quality tasty food with nice ambience and seating arrangement coupled by prompt services makes this a good place for a travel break enroute.  Visible from main road has ample parking.  A more helpful reception staff is requested that properly guides or shows the way to restaurant.  Overall this place is a pride for dhule and hope they upkeep their standards.  Enjoy.", 3 years ago on   Google  ,2023-02-13 11:33:15.305394,5.0,Hiten Rathod,0,0,https://www.google.com/maps/contrib/113446990669290185107/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNPeHVYX2xBRRAB,Best Hotel in Dhule. Staff is Cooperative and Polite. Nice food with beautiful ambience., 8 months ago on   Google  ,2023-02-13 11:33:15.306793,5.0,ajay pal,0,0,https://www.google.com/maps/contrib/114296326456484178855/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURVXzVmaExnEAE,"Great to stay here. All staff are friendly, helpful and well maintained. They are strictly following the rules and regulations made-up by their management which makes them great in hospitality. 👏👍 Be careful don't bring Non-veg and Alcohol inside the hotel premises, it is strictly prohibited.", 3 years ago on   Google  ,2023-02-13 11:33:15.308197,5.0,Keshav Kumar,0,0,https://www.google.com/maps/contrib/103677413718830432028/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUR1bnFta2VREAE,Good food .... Good services and also good ambience, 5 months ago on   Google  ,2023-02-13 11:33:15.309505,5.0,Ramsha Quraishi,0,0,https://www.google.com/maps/contrib/112547989751036200524/reviews?hl=en-US
