id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUNobk5uNjBRRRAB,"Good place to stay at a  budgeted 5 Star hotel with  wonderful cuisine. The food they serve is awesome, and service when you stay is excellent", 5 days ago on   Google  ,2023-02-13 12:57:51.245168,5.0,VIRAJ GHORPADE,0,0,https://www.google.com/maps/contrib/103487722669763933314/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNlMGYtME93EAE,Preeti Executive is situated at very nice location along with very co-operative owner and Staff. They have very nice conference room their buffet was very fresh and spicy. I liked the whole interior and ambience. It was a very good experience. I think hotel Preeti Executive is one of most happening places in Satara., 4 months ago on   Google  ,2023-02-13 12:57:51.246254,5.0,Shivprakash Varma,0,0,https://www.google.com/maps/contrib/105320252611828409666/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1allpVnhnRRAB,Awesome !! Really tasty awesome food. This hotel is for all means veg or non veg people both can have dine here lunch here. Many time we had lunch or dinner there and every time we get tasty food. Plus the service is really good. People are …, 5 months ago on   Google  ,2023-02-13 12:57:51.247354,5.0,Vijay Kavathekar,0,0,https://www.google.com/maps/contrib/107000943209145251045/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCLWFuUjZ3RRAB,"Nice place on highway to have food and drinks . Friendly staff. Clean place , good ambiance.", a month ago on   Google  ,2023-02-13 12:57:51.248264,5.0,gaurav chechani (InSEARCH),0,0,https://www.google.com/maps/contrib/112768371534920425318/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURlanBIMEh3EAE,"One of the best place for food nd stay in satara. Ambiance, food quality and service is very nice.", 4 months ago on   Google  ,2023-02-13 12:57:51.249154,5.0,dhiraj gaikwad,0,0,https://www.google.com/maps/contrib/102021705806170961871/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMtMGJ1WjhBRRAB,It's a royal place..where I lived for 24 hrs and here's meal is so tasty., 3 months ago on   Google  ,2023-02-13 12:57:51.250048,5.0,Suvarna Sable,0,0,https://www.google.com/maps/contrib/100778825003297919450/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCNlBtbVZ3EAE,Close and easily accessible from the NH. Comfortable rooms despite a bit costly., a month ago on   Google  ,2023-02-13 12:57:51.250983,5.0,Balasubramaniam Janardhanan,0,0,https://www.google.com/maps/contrib/104698136426384500400/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCMFlpZjF3RRAB,Nice ambiance and good food with prompt service., a month ago on   Google  ,2023-02-13 12:57:51.251886,5.0,Shrikrishna Kshirsagar,0,0,https://www.google.com/maps/contrib/108459408054528347497/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUR1N2VPOGN3EAE,Hotel is nice with good customer service and their proper food., 5 months ago on   Google  ,2023-02-13 12:57:51.252769,5.0,Indrajeet Pawar,0,0,https://www.google.com/maps/contrib/105049808795507490364/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURPNXZTaUtREAE,Very nice place for stay and dinner. Very much on Pune - Bengluru high way., 7 months ago on   Google  ,2023-02-13 12:57:51.253742,5.0,vitthal balshetwar,0,0,https://www.google.com/maps/contrib/106398064504332615308/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHeFpxWFlnEAE,"This hotel is excellently located near Pune Kolhapur highway near Satara. The restaurant has good variety of menu, service is quick and rates are good. Ample parking space is available. Recommended!", a year ago on   Google  ,2023-02-13 12:57:51.254760,5.0,Atul Bamne,0,0,https://www.google.com/maps/contrib/103306893512977695741/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURPbDhTem13RRAB,"Nice service, great food.. Convenient location for travel.", 6 months ago on   Google  ,2023-02-13 12:57:51.255655,5.0,Bhakti Palande,0,0,https://www.google.com/maps/contrib/114506719804530088426/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMwZ0pMZTZnRRAB,One of the best places for dinner and stay in satara. The ambience is so nice dinning hall and also Terrence top resto is good. Best qualities of mocktail and drinks. Food quality is also nice. I'll say it's perfect place to visit with …, 3 years ago on   Google  ,2023-02-13 12:57:51.256740,5.0,swaraj patil,0,0,https://www.google.com/maps/contrib/111248359691703230517/reviews?hl=en-US
